environment_steps,actor_loss,agent0/mean_episode_returns,agent0/std_episode_returns,agent1/mean_episode_returns,agent1/std_episode_returns,agent2/mean_episode_returns,agent2/std_episode_returns,agent3/mean_episode_returns,agent3/std_episode_returns,entropy,loss,mean_episode_length,mean_episode_returns,mean_episode_time,std_episode_length,std_episode_returns,std_episode_time,updates,value_loss
12500000,-0.08630717545747757,1.0,0.7745967,0.9,0.7,1.0,0.7745967,0.9,0.53851646,1.2266494035720825,9.38862419128418,500.0,3.8,1.9894867621995218,0.0,1.8867962,0.00014957505401939146,2500,18.94986343383789
13000000,-0.245667964220047,0.9,0.8306624,0.5,0.67082036,0.7,0.78102493,0.6,0.66332495,1.0914655923843384,7.560807228088379,500.0,2.7,2.055702931698761,0.0,2.570992,0.0003183845078084515,2600,15.612950325012207
13500000,0.005795379634946585,2.1,0.83066237,1.5,0.67082036,1.4,0.48989797,1.4,0.48989797,1.668953537940979,14.622862815856934,500.0,6.4,1.9731529296004737,0.0,1.56205,0.00026974601283501833,2700,29.234134674072266
14000000,-0.8064541816711426,2.5,1.024695,2.5,0.8062258,2.6,0.8,2.1,1.2206556,1.6324121952056885,21.07633399963379,500.0,9.7,1.989096481200977,0.0,2.2825425,0.00030136694330987744,2800,43.76557540893555
14500000,-0.23669369518756866,1.9,0.9433981,1.6,0.8,2.1,0.5385165,1.4,0.8,1.9592398405075073,10.654370307922363,500.0,7.0,1.9177995122983702,0.0,2.0,0.0003618872965709703,2900,21.782127380371094
15000000,-0.44637221097946167,3.0,1.7888544,2.5,1.4317821,1.9,1.1357816,1.6,0.8,1.4805148839950562,14.122156143188477,500.0,9.0,1.9738383223004348,0.0,4.3817806,0.00017181922257237554,3000,29.137056350708008
15500000,-0.4683806598186493,2.6,1.2806249,2.5,1.3601471,2.2,1.5362291,3.0,1.264911,1.398145079612732,13.437572479248047,500.0,10.3,1.899342138998327,0.0,3.436568,0.0003614730201604812,3100,27.811906814575195
16000000,-0.27268892526626587,2.8,0.7483314,3.4,1.1135529,3.4,1.1135529,2.5,0.92195445,1.2532850503921509,14.383404731750488,500.0,12.1,1.926183518300968,0.0,2.118962,0.00029660266363436787,3200,29.31218719482422
16500000,-0.5515273213386536,3.0,1.7320508,3.0,1.183216,3.2,0.87177974,3.2,1.989975,1.1856224536895752,12.854681968688965,500.0,12.4,2.4524636923000798,0.0,4.0298886,0.0002188194384554076,3300,26.81241798400879
17000000,-0.5105507969856262,3.0,1.0,3.9,1.5132746,3.7,1.4177446,3.4,1.2806249,1.0642364025115967,16.130126953125,500.0,14.0,2.2979121827011113,0.0,4.09878,0.00025282877182635833,3400,33.28135681152344
17500000,-0.5593672394752502,3.9,2.0223749,4.2,1.4696939,3.9,2.0223749,4.7,1.5524175,0.8901849389076233,17.84512710571289,500.0,16.7,2.0967621474970657,0.0,5.1971145,0.0004760598020859221,3500,36.808990478515625
18000000,-0.4617297351360321,4.1,2.4269323,3.9,2.7,4.6,1.6248077,3.4,1.5620499,0.740196168422699,14.172024726867676,500.0,16.0,2.382334892798826,0.0,7.2111025,0.00028166935546621133,3600,29.26750946044922
18500000,-0.10175153613090515,4.6,1.9595917,3.6,2.4166093,4.3,2.45153,4.1,2.8442926,0.587364673614502,16.01768684387207,500.0,16.6,2.463520153198624,0.0,8.627862,0.0002920563290358243,3700,32.23887634277344
19000000,-0.2151990532875061,5.4,2.4979992,5.1,1.6401219,5.6,1.2806249,4.7,1.6763054,0.5423282980918884,18.883146286010742,500.0,20.8,2.275326636799582,0.0,5.8103356,0.0002995893863836525,3800,38.19668960571289
19500000,-0.11350506544113159,6.8,1.6,7.1,2.118962,7.0,2.1908903,6.5,1.3601471,0.5786173939704895,20.28997230529785,500.0,27.4,8.38537673779938,0.0,6.053098,0.0018702613598260902,3900,40.80695343017578
20000000,-0.20526444911956787,5.3,2.758623,6.0,2.529822,6.6,2.3323808,5.2,2.4819348,0.7398053407669067,15.071854591369629,500.0,23.1,2.006215621701267,0.0,9.321481,0.00028939208314664026,4000,30.554237365722656
