environment_steps,agent0/mean_episode_returns,agent0/std_episode_returns,agent1/mean_episode_returns,agent1/std_episode_returns,epsilon,loss,mean_action_mask,mean_battle_won,mean_episode_length,mean_episode_returns,mean_episode_time,std_action_mask,std_battle_won,std_episode_length,std_episode_returns,std_episode_time,updates
1400447,14.619323,5.076166,14.619323,5.076166,0.05,9.188468933105469,3.84,0.44,56.16,29.238646,0.10813487951876595,1.9935896,0.49638694583963433,44.0090263468757,10.152332,0.08557069659841954,27136
1500456,14.780447,4.9601016,14.780447,4.9601016,0.05,4.954010009765625,3.78,0.44,35.82,29.560894,0.06865839997015427,1.9777764,0.4963869458396343,20.21602334782981,9.920203,0.03981402253452009,29399
1600547,14.82149,5.2350945,14.82149,5.2350945,0.05,6.843029975891113,4.38,0.47,46.59,29.64298,0.09195060250873212,2.0917935,0.49909918853871116,39.57653218764879,10.470189,0.08238293561129635,32102
1700616,14.8331175,5.11143,14.8331175,5.11143,0.05,4.256606578826904,3.94,0.46,39.95,29.666235,0.07751357375702356,1.9840362,0.49839743177508444,29.25794763820593,10.22286,0.05769851770888458,34593
1800644,15.751786,4.7732244,15.751786,4.7732244,0.05,3.833362579345703,4.26,0.53,43.62,31.503572,0.08406038708926644,2.0279052,0.49909918853871116,34.04255572074459,9.546449,0.0688490503349904,36980
1900652,15.826556,4.757897,15.826556,4.757897,0.05,4.4387640953063965,4.19,0.53,38.83,31.653112,0.07458831377094612,1.9834062,0.49909918853871116,26.68184963603536,9.515794,0.05283473580152969,39458
2000653,17.056917,4.7208014,17.056917,4.7208014,0.05,3.5509531497955322,4.72,0.68,32.1,34.113834,0.0609182099805912,1.8659047,0.46647615158762396,5.821511831131155,9.441603,0.012410488601522699,42442
2100678,16.686962,4.557536,16.686962,4.557536,0.05,2.862121343612671,4.48,0.62,31.91,33.373924,0.059884887516964226,1.9415457,0.48538644398046393,5.173190504901208,9.115072,0.010459943331594347,45588
2200683,16.609129,4.544664,16.609129,4.544664,0.05,3.593733072280884,4.44,0.61,32.33,33.218258,0.06077104131982196,1.9509999,0.4877499359302879,9.035546469361995,9.089328,0.01706171334521007,48621
2300693,15.865889,4.822263,15.865889,4.822263,0.05,3.114602565765381,4.16,0.54,31.36,31.731777,0.058676771667669526,1.9935896,0.49839743177508444,1.4800000000000004,9.644526,0.0036969824219538244,51662
2400698,16.723436,4.4889627,16.723436,4.4889627,0.05,2.9848620891571045,4.48,0.62,31.39,33.446873,0.05952994753315579,1.9415458,0.48538644398046393,0.6307931515164064,8.977925,0.005821914346499844,54818
2500707,16.579683,4.751736,16.579683,4.751736,0.05,2.5470988750457764,4.48,0.62,34.28,33.159367,0.06627359255042392,1.9415457,0.48538644398046393,16.22780330174112,9.503472,0.03084123744015045,57983
2600734,16.862255,4.3895082,16.862255,4.3895082,0.05,3.1092514991760254,4.52,0.63,31.36,33.72451,0.05851546663849149,1.9312172,0.4828043081829324,0.7002856560004638,8.7790165,0.0029219742016617796,61156
2700753,17.249697,4.239879,17.249697,4.239879,0.05,2.1164662837982178,4.68,0.67,31.12,34.499393,0.05851921623980161,1.880851,0.47021271782034985,0.9195651146058119,8.479758,0.0030598622693941823,64351
2800758,17.118698,4.239194,17.118698,4.239194,0.05,2.5828959941864014,4.6,0.65,31.57,34.237396,0.057745784179423935,1.9078785,0.47696960070847283,0.696491205974634,8.478388,0.0030701660115849488,67544
2900776,16.719864,4.5130515,16.719864,4.5130515,0.05,2.888796329498291,4.48,0.62,31.89,33.439728,0.06176154080196284,1.9415457,0.48538644398046393,0.4877499359302879,9.026103,0.004418979649215182,70730
3000806,16.9338,4.3028884,16.9338,4.3028884,0.05,2.181356430053711,4.52,0.63,31.54,33.8676,0.06015737754176371,1.9312171,0.4828043081829324,0.5730619512757762,8.605777,0.005863105236254149,73902
3100829,17.331572,4.351821,17.331572,4.351821,0.05,2.721637487411499,4.76,0.69,31.86,34.663143,0.059650575837586074,1.849973,0.462493243193887,0.8720091742636654,8.703642,0.0032124814282313385,77074
3200850,16.75512,4.372924,16.75512,4.372924,0.05,2.1756041049957275,4.44,0.61,31.59,33.51024,0.059181339233764445,1.951,0.4877499359302879,0.762823701781742,8.745848,0.0026679047999118703,80249
3300872,15.911394,4.66541,15.911394,4.66541,0.05,1.8215898275375366,4.12,0.53,31.63,31.822788,0.05961582034651656,1.9963965,0.4990991885387111,0.5942221806698234,9.33082,0.0051516524593838275,83419
3400898,16.47831,4.5317526,16.47831,4.5317526,0.05,2.8327839374542236,4.36,0.59,31.98,32.95662,0.059928921289974825,1.9673332,0.49183330509431744,0.39949968710876355,9.063505,0.002702801593984374,86567
3500923,16.566978,4.51704,16.566978,4.51704,0.05,2.0326857566833496,4.4,0.6,32.06,33.133957,0.0589758463029284,1.959592,0.4898979485566356,1.5672906558772055,9.03408,0.004289729996942591,89722
3600927,16.341135,4.506961,16.341135,4.506961,0.05,2.3586766719818115,4.28,0.57,31.65,32.68227,0.058747929554665464,1.980303,0.4950757517794625,0.7533259586659682,9.013922,0.003951985417737902,92872
3700930,17.575687,4.1680903,17.575687,4.1680903,0.05,2.1629416942596436,4.84,0.71,31.17,35.151375,0.05814610294357408,1.8150485,0.4537620521815371,1.0493331215586401,8.336181,0.002853228240635241,96022
3800949,16.52105,4.3665776,16.52105,4.3665776,0.05,1.7933789491653442,4.32,0.58,31.98,33.0421,0.051335003355052325,1.9742341,0.49355850717012273,0.42379240200834173,8.733155,0.0017940031151739524,99174
3900969,16.578886,4.500082,16.578886,4.500082,0.05,1.797732949256897,4.4,0.6,31.56,33.157772,0.05208273199328687,1.959592,0.4898979485566356,0.6053098380168623,9.000164,0.001265970616115647,102328
