environment_steps,actor_loss,agent0/mean_episode_returns,agent0/std_episode_returns,agent1/mean_episode_returns,agent1/std_episode_returns,agent2/mean_episode_returns,agent2/std_episode_returns,agent3/mean_episode_returns,agent3/std_episode_returns,entropy,loss,mean_episode_length,mean_episode_returns,mean_episode_time,std_episode_length,std_episode_returns,std_episode_time,updates,value_loss
8000000,-0.5284055471420288,0.2,0.4,0.5,0.67082036,0.1,0.29999998,0.2,0.4,1.7658603191375732,36.72408676147461,500.0,1.0,2.1611078249999993,0.0,1.0954452,0.00023375671744484738,1600,74.5049819946289
8500000,0.2983416020870209,0.1,0.29999998,0.1,0.29999998,0.1,0.29999998,0.1,0.29999998,2.0090980529785156,13.819666862487793,500.0,0.4,2.202173748099085,0.0,0.489898,0.0010606928189430737,1700,27.04265022277832
9000000,-0.4893750846385956,0.1,0.29999998,0.1,0.29999998,0.1,0.29999998,0.0,0.0,1.7821853160858154,10.074751853942871,500.0,0.3,2.041522050799904,0.0,0.45825756,0.0007674460632099716,1800,21.128253936767578
9500000,-0.2538786232471466,0.4,0.489898,0.3,0.45825756,0.3,0.45825756,0.1,0.29999998,1.3780323266983032,28.952598571777344,500.0,1.1,1.8942206489995441,0.0,0.7,0.0002750155136534817,1900,58.41295623779297
10000000,0.2242298126220703,0.5,0.5,0.5,0.5,0.4,0.48989797,0.4,0.48989797,1.9788093566894531,40.741188049316406,500.0,1.8,7.5397935449993385,0.0,0.87177974,0.002351708154455971,2000,81.03392028808594
10500000,-1.337520718574524,0.2,0.4,0.5,0.5,0.4,0.48989797,0.1,0.29999998,1.3943227529525757,24.33982276916504,500.0,1.2,2.2002437022998493,0.0,0.87177974,0.00033107851748134435,2100,51.35468673706055
11000000,0.032777003943920135,0.2,0.4,0.5,0.5,0.3,0.45825756,0.4,0.48989797,1.7805298566818237,26.22002410888672,500.0,1.4,1.8672158377004962,0.0,0.66332495,0.00046768405021820254,2200,52.37449264526367
11500000,-0.8437298536300659,0.5,0.67082036,0.4,0.48989797,0.2,0.4,0.4,0.48989797,2.550351858139038,24.81092071533203,500.0,1.5,1.9531946454993885,0.0,1.2041595,0.00038412627683725645,2300,51.30929946899414
12000000,-0.06756046414375305,0.2,0.4,0.5,0.67082036,0.5,0.5,0.2,0.4,2.535008192062378,23.381174087524414,500.0,1.4,1.9112586350005585,0.0,1.1135529,0.0002723908685102394,2400,46.89746856689453
12500000,-0.3661181628704071,0.6,0.66332495,0.4,0.66332495,0.4,0.489898,0.3,0.45825756,2.2163188457489014,26.202251434326172,500.0,1.7,2.495548010800121,0.0,1.2688577,0.00029883253349196026,2500,53.13673782348633
13000000,-0.22199174761772156,0.6,0.66332495,0.6,0.48989797,0.4,0.48989797,0.2,0.4,1.840889811515808,25.734451293945312,500.0,1.8,2.075771897699815,0.0,1.1661904,0.00034263852058141,2600,51.91288757324219
13500000,-0.16680532693862915,0.5,0.5,0.2,0.4,0.4,0.489898,0.4,0.48989797,2.0511386394500732,19.798561096191406,500.0,1.5,2.0553126040977077,0.0,1.024695,0.0005509984860564003,2700,39.93073272705078
14000000,0.03650028258562088,0.6,0.48989794,0.6,0.66332495,0.4,0.48989797,0.4,0.48989797,1.702100396156311,25.24445343017578,500.0,2.0,2.0660936294982095,0.0,1.0954452,0.0002927332103236527,2800,50.4159049987793
14500000,-0.22027672827243805,0.8,0.8717798,1.0,0.6324555,0.5,0.67082036,0.8,0.4,1.9302570819854736,31.992630004882812,500.0,3.1,2.0549345799008734,0.0,1.4456832,0.0002681472787799734,2900,64.42581176757812
15000000,-0.6043722629547119,1.0,0.6324555,1.3,0.781025,0.9,0.83066237,1.0,0.4472136,2.1998889446258545,38.92181396484375,500.0,4.2,2.2653194943995913,0.0,1.8330302,0.0010942151537392635,3000,79.05237579345703
15500000,-0.423007607460022,0.6,0.66332495,0.4,0.489898,0.8,0.6,0.8,0.4,1.1900662183761597,23.344345092773438,500.0,2.6,8.148929333600245,0.0,1.1135529,0.0009964734499250437,3100,47.534706115722656
16000000,-0.02652789279818535,0.3,0.45825756,0.3,0.45825756,0.3,0.45825756,0.4,0.489898,1.0359134674072266,12.77083683013916,500.0,1.3,2.20820224380077,0.0,0.78102493,0.00025577446073043824,3200,25.594730377197266
16500000,-0.031194018200039864,0.3,0.45825756,0.7,0.64031243,0.7,0.6403124,0.8,0.6,1.4291242361068726,21.99162483215332,500.0,2.5,1.9809213112996076,0.0,1.5,0.0002762218600555164,3300,44.04563903808594
17000000,-0.3248186707496643,1.1,0.53851646,0.9,0.29999998,0.7,0.78102493,1.2,0.59999996,1.1085326671600342,29.475183486938477,500.0,3.9,2.134596194399637,0.0,1.0440307,0.0005314316892930715,3400,59.600006103515625
17500000,-0.35162025690078735,0.6,0.48989797,0.9,1.0440307,1.1,0.7,0.8,0.74833155,1.533920168876648,26.500173568725586,500.0,3.4,2.456568774499465,0.0,2.2891047,0.0006007922605657618,3500,53.70358657836914
18000000,-0.07999026775360107,0.9,0.70000005,0.7,0.45825756,0.4,0.489898,0.8,0.4,1.3965613842010498,20.70599365234375,500.0,2.8,2.4704242191990486,0.0,0.7483315,0.0005494888299485554,3600,41.57196807861328
18500000,-0.3058299422264099,0.4,0.48989797,0.9,0.29999998,0.5,0.5,0.9,0.53851646,1.4674465656280518,18.56165313720703,500.0,2.7,2.170179218600242,0.0,1.1874342,0.0005986849675721107,3700,37.73496627807617
19000000,-0.49689093232154846,1.2,0.7483314,1.2,1.2489996,1.5,0.67082036,0.8,0.7483315,1.7883003950119019,31.030447006225586,500.0,4.7,2.2100726725024287,0.0,2.0024984,0.000756958601850621,3800,63.0546760559082
19500000,-0.6731998324394226,0.8,0.6,0.7,0.64031243,1.2,0.4,1.0,0.4472136,2.29651141166687,22.672161102294922,500.0,3.7,2.2344866954001192,0.0,1.0999999,0.0007666447986337046,3900,46.69072341918945
20000000,-0.39774584770202637,0.9,0.53851646,0.9,0.70000005,1.2,0.7483315,0.9,0.7,2.3847646713256836,22.54316520690918,500.0,3.9,2.4774694505009394,0.0,1.6401219,0.00028443317213888063,4000,45.88182067871094
