environment_steps,agent0/mean_episode_returns,agent0/std_episode_returns,agent1/mean_episode_returns,agent1/std_episode_returns,epsilon,loss,mean_episode_length,mean_episode_returns,mean_episode_time,std_episode_length,std_episode_returns,std_episode_time,updates
1300281,0.10166667,0.23862454,0.01,0.043588992,0.05,0.8103365898132324,49.1,0.111666664,0.008362070898874663,3.9230090491866063,0.23834498,0.0007011417280051025,26529
1400310,0.13630953,0.25300112,0.051666666,0.10876836,0.05,0.8336399793624878,49.05,0.18797621,0.010168123006587848,3.3387872049593095,0.32588226,0.0021986997668386053,28623
1500352,0.091031745,0.15407726,0.08861111,0.16199447,0.05,0.5596291422843933,49.15,0.17964286,0.017125787600525653,3.705064102009573,0.28603896,0.002610039103735362,30753
1600360,0.050297618,0.13033508,0.12916668,0.19855757,0.05,1.02201509475708,50.0,0.1794643,0.017548337549669668,0.0,0.21794589,0.003166487901842014,32917
1700403,0.0675,0.16452584,0.1527381,0.13004453,0.05,1.6048774719238281,49.45,0.22023809,0.01750251470366493,2.3973944189473704,0.22496818,0.0019267722577964706,35139
1800405,0.14777778,0.2055961,0.13166668,0.23291035,0.05,1.2816860675811768,43.15,0.27944443,0.016741387645015492,14.388450229263748,0.38277775,0.006072534682867363,37369
1900410,0.32049605,0.24860929,0.33474207,0.25502622,0.05,1.081188678741455,35.4,0.6552381,0.013217374993837438,16.353592877407703,0.39645007,0.006960099162488291,39693
2000420,0.28535715,0.30573437,0.095833346,0.18544222,0.05,1.1642826795578003,42.35,0.38119048,0.010191633194335737,14.252280519271293,0.3914078,0.003610525566475536,42165
2100467,0.1247619,0.13847527,0.25515875,0.31226954,0.05,1.3222802877426147,41.75,0.37992066,0.010287808458087966,15.079373329153967,0.43035498,0.003390867418868376,44698
2200469,0.3519544,0.24366294,0.45012897,0.29694617,0.05,1.7249460220336914,27.0,0.8020833,0.0066844540531747045,16.834488409215172,0.3376993,0.0044880451038083235,47341
2300510,0.34762898,0.26945874,0.33237103,0.26781613,0.05,1.5840970277786255,29.85,0.68,0.0069427957088919355,17.47076128850715,0.42557046,0.0043802540712407426,50128
2400537,0.39547622,0.315384,0.3152381,0.28026995,0.05,2.7520265579223633,31.8,0.7107143,0.008165989650296978,16.590961394687167,0.41309866,0.004149820139684613,52980
2500572,0.2989881,0.3036945,0.35101193,0.32385665,0.05,2.668039321899414,31.4,0.65,0.006777481362223625,16.362762602934747,0.4530759,0.004009343512140058,56071
2600597,0.42470235,0.19894522,0.42386904,0.22097063,0.05,2.0183653831481934,25.5,0.8485714,0.00660011664731428,14.881196188478935,0.29240906,0.00445661433778003,59375
2700606,0.3210119,0.3166128,0.31125003,0.27407843,0.05,2.433514356613159,39.5,0.63226193,0.012490133350365796,13.548062592119953,0.41856197,0.005843966829420645,62730
2800622,0.32341272,0.24439594,0.39765874,0.28560254,0.05,2.383986711502075,33.45,0.7210714,0.00794660625688266,15.140921372228311,0.40927687,0.004536758426413447,66185
2900637,0.4838492,0.24382426,0.3736508,0.20915784,0.05,2.2094271183013916,23.5,0.85749996,0.005792052196920849,13.687585616170589,0.3175197,0.003482999823463706,69692
3000667,0.5025397,0.2725314,0.3999603,0.2472789,0.05,1.706058144569397,26.55,0.9025,0.005564293649513274,13.354680827335411,0.23370652,0.002990025780838938,73119
3100704,0.44813496,0.25123382,0.42964283,0.2416385,0.05,1.8772929906845093,22.4,0.87777776,0.005390970761072822,13.150665382405561,0.30812055,0.003460151578798428,77089
3200743,0.44800597,0.27130663,0.31532738,0.2309065,0.05,1.9660918712615967,28.0,0.7633333,0.006108943850267679,15.836666315863324,0.3969187,0.004043607035920391,81155
3300745,0.4700397,0.27897,0.36031747,0.26885805,0.05,1.5726956129074097,25.25,0.8303572,0.0068843416316667575,15.244261215290166,0.31070915,0.004685181196841587,85276
3400779,0.5001984,0.22976004,0.4873016,0.23612173,0.05,1.498550295829773,17.9,0.9875,0.0051734978944296016,8.431488599292535,0.054486237,0.002096695150012351,89866
3500790,0.5099405,0.2378813,0.4329167,0.22844292,0.05,1.2477211952209473,22.7,0.94285715,0.005055820802226663,12.75186260904657,0.21852942,0.0032864921434414412,94470
3600804,0.3618254,0.27372164,0.47817463,0.29923135,0.05,1.428928256034851,25.45,0.84,0.006198964707436971,14.15088336465254,0.3555278,0.004336439815914197,98880
3700849,0.43784723,0.22803631,0.43715277,0.19852896,0.05,1.2505460977554321,24.3,0.8750001,0.005465645797085017,15.31371933920692,0.25470573,0.0034617161044202364,103337
3800859,0.4931746,0.23950107,0.45682535,0.23567627,0.05,1.3660414218902588,21.4,0.95,0.0050738227466354145,10.6226173799116,0.21794493,0.0028425327439788434,107984
3900867,0.4577083,0.21210125,0.5422917,0.21210125,0.05,1.2570903301239014,16.1,1.0,0.0038724353478755804,3.7403208418530087,0.0,0.001068855430556713,112833
