environment_steps,agent0/mean_episode_returns,agent0/std_episode_returns,agent1/mean_episode_returns,agent1/std_episode_returns,epsilon,loss,mean_episode_length,mean_episode_returns,mean_episode_time,std_episode_length,std_episode_returns,std_episode_time,updates
100048,0.0,0.0,0.016666668,0.07264832,0.762386,110.78357696533203,50.0,0.016666668,0.0104462354502175,0.0,0.07264832,0.00259369082227154,1966
200051,0.0,0.0,0.0,0.0,0.5248788750000001,186.39462280273438,50.0,0.0,0.00994437720219139,0.0,0.0,0.003224361684030983,3967
300082,0.0,0.0,0.03125,0.077811874,0.28730524999999996,178.99359130859375,50.0,0.03125,0.009959641704335808,0.0,0.077811874,0.002803023065966328,5968
400082,0.0,0.0,0.0,0.0,0.05,127.78707885742188,50.0,0.0,0.010002872959012166,0.0,0.0,0.0033990695746986548,7968
500082,0.018452382,0.063940324,0.008333334,0.03632416,0.05,118.2902603149414,50.0,0.026785713,0.01011265009874478,0.0,0.08055532,0.0030897030640370336,9968
600082,0.020833334,0.06387379,0.01,0.043588992,0.05,114.68401336669922,50.0,0.030833334,0.011814466546638869,0.0,0.07458682,0.003473556587785462,11968
700127,0.05916667,0.15334013,0.008333334,0.03632416,0.05,63.065330505371094,50.0,0.06750001,0.009000014499179088,0.0,0.18321776,0.0011411973162196282,13969
800141,0.0,0.0,0.014285715,0.062269986,0.05,49.616058349609375,50.0,0.014285715,0.011476047898759134,0.0,0.062269986,0.0026947123966169196,15970
900159,0.0,0.0,0.0,0.0,0.05,26.650442123413086,50.0,0.0,0.010018887353362515,0.0,0.0,0.0020679563947265172,17971
1000159,0.0,0.0,0.0,0.0,0.05,15.895964622497559,50.0,0.0,0.009510685349232518,0.0,0.0,0.0003230068002326948,19971
1100195,0.03797619,0.07805195,0.08023809,0.15392834,0.05,16.6253604888916,50.0,0.118214294,0.010108122695237398,0.0,0.18935426,0.0021113407374538343,21972
1200195,0.033333335,0.08079466,0.020833334,0.06387379,0.05,9.349292755126953,50.0,0.054166667,0.010565264598699286,0.0,0.124373436,0.002846083000456224,23972
1300207,0.025,0.07949494,0.044999998,0.120312095,0.05,6.1607747077941895,50.0,0.07,0.01011788540345151,0.0,0.136178,0.0019948057929237203,25973
1400209,0.06333333,0.12600707,0.01,0.043588992,0.05,3.5754952430725098,50.0,0.07333333,0.011047308298293501,0.0,0.143217,0.002420619720877338,27977
