environment_steps,agent0/mean_episode_returns,agent0/std_episode_returns,agent1/mean_episode_returns,agent1/std_episode_returns,epsilon,loss,mean_episode_length,mean_episode_returns,mean_episode_time,std_episode_length,std_episode_returns,std_episode_time,updates
100001,0.01,0.043588992,0.0,0.0,0.762497625,153.30125427246094,50.0,0.01,0.019309277096181177,0.0,0.043588992,0.0029426420825673398,1965
200011,0.01,0.043588992,0.028174603,0.07275986,0.524973875,185.24740600585938,50.0,0.038174607,0.01781015409505926,0.0,0.081427924,0.0015066942495350637,3970
300059,0.022499999,0.06796139,0.0125,0.054486237,0.28735987500000004,172.44091796875,50.0,0.035,0.01108073340728879,0.0,0.08381528,0.002470176776964566,5972
400097,0.021666666,0.07474029,0.015000001,0.04769696,0.05,164.9618377685547,50.0,0.03666667,0.012066029250854626,0.0,0.09061518,0.0017898883439646488,7973
500097,0.05595238,0.13786414,0.016666668,0.07264832,0.05,109.26224517822266,50.0,0.07261905,0.011921845853794365,0.0,0.18311289,0.0022791752672423515,9973
600097,0.04916667,0.11942861,0.02,0.06,0.05,73.30755615234375,50.0,0.069166675,0.01176998539303895,0.0,0.12608142,0.0018697186883057538,11973
700120,0.01,0.043588992,0.016666668,0.05,0.05,71.92913818359375,50.0,0.026666667,0.011626352049643175,0.0,0.06377043,0.0017437600714890064,13974
800120,0.018333334,0.05525195,0.02,0.06,0.05,38.39302062988281,50.0,0.038333334,0.01243797064817045,0.0,0.07693793,0.0027967562735745936,15974
900142,0.033333335,0.113038845,0.016666668,0.07264832,0.05,31.834012985229492,50.0,0.05,0.011844489650684409,0.0,0.13017082,0.002543023285169112,17975
1000142,0.036785714,0.08861966,0.020833334,0.06387379,0.05,21.322031021118164,50.0,0.057619046,0.009601693847798742,0.0,0.12903708,0.0004119095342057825,19975
1100179,0.085595235,0.1350369,0.03142857,0.08379329,0.05,12.291142463684082,50.0,0.11702381,0.008919122946099377,0.0,0.14727548,0.0003064703737508721,21976
1200200,0.06916667,0.12608142,0.103452384,0.1485254,0.05,10.736128807067871,50.0,0.17261906,0.010155381209915503,0.0,0.19466741,0.000221080076921447,23977
1300248,0.11964287,0.17778857,0.035,0.08381527,0.05,7.8982768058776855,50.0,0.15464285,0.009074927010806278,0.0,0.19107267,0.0003545968897524874,25979
1400281,0.055833332,0.16851272,0.05125,0.12105654,0.05,3.5446436405181885,50.0,0.10708334,0.009975372898043133,0.0,0.19320534,8.652563839083445e-05,27982
1500289,0.110396825,0.14851852,0.071388885,0.122389734,0.05,1.9506834745407104,50.0,0.18178573,0.008781156444456428,0.0,0.18848021,0.00023503649969644526,29985
1600307,0.052698415,0.104214065,0.03706349,0.104222134,0.05,1.6813359260559082,50.0,0.08976191,0.00942133555363398,0.0,0.19625331,0.0003861183308547657,31991
1700312,0.05125,0.09167709,0.116666675,0.17130452,0.05,1.5896964073181152,50.0,0.16791669,0.010241941746789962,0.0,0.17900166,0.0015637231110616713,33994
1800332,0.09755953,0.12917654,0.078928575,0.13600487,0.05,1.2615684270858765,50.0,0.1764881,0.011238145746756346,0.0,0.16069923,0.0014876678239205492,36001
1900375,0.11444445,0.15242282,0.12111111,0.2012354,0.05,1.217802882194519,50.0,0.23555556,0.009919950051698833,0.0,0.24274282,0.0004092262969220829,38009
2000420,0.07636905,0.11792463,0.067797616,0.1302685,0.05,0.9325869679450989,50.0,0.14416668,0.011646581254899502,0.0,0.17222612,0.0019572421253720865,40025
2100454,0.12428572,0.17778336,0.04916667,0.0865183,0.05,0.9842243194580078,50.0,0.17345239,0.011107414754224009,0.0,0.21320002,0.0012951704151515557,42035
2200481,0.116666675,0.20962933,0.061666667,0.096046865,0.05,1.5537184476852417,49.3,0.17833334,0.011414750103722327,3.0512292604784714,0.23405246,0.001848377595037371,44043
2300519,0.04261905,0.087487936,0.045119047,0.09251914,0.05,0.9778650403022766,50.0,0.0877381,0.010383135455776937,0.0,0.1432876,0.00017476814314226083,46062
2400532,0.09321429,0.16134758,0.043809526,0.11250195,0.05,1.045013427734375,50.0,0.1370238,0.011249956305255182,0.0,0.21569046,0.0017096475801924983,48077
2500567,0.051666666,0.105527766,0.08928572,0.13953784,0.05,0.48886802792549133,50.0,0.14095238,0.00929038540343754,0.0,0.19110106,0.00017971989036362048,50091
2600578,0.14178571,0.27204242,0.060833335,0.11319539,0.05,0.8346235752105713,48.5,0.20261905,0.011656712548574432,5.324471804789654,0.3030176,0.002782869821344515,52113
2700623,0.08083334,0.15131599,0.09380953,0.18127072,0.05,1.4472278356552124,48.2,0.17464286,0.011062295906594955,7.846018098373213,0.2782001,0.0024304633212093784,54136
2800666,0.044999998,0.11366373,0.1625,0.26404312,0.05,1.0448664426803589,48.85,0.20750001,0.011037804052466526,5.012733785071775,0.2607934,0.0021992839346334577,56156
2900669,0.045416664,0.09694912,0.13803573,0.16722037,0.05,1.0654281377792358,50.0,0.1834524,0.011265758314402774,0.0,0.18726078,0.0015131365329272585,58184
3000713,0.10011904,0.16453479,0.051666666,0.1318564,0.05,1.4053535461425781,50.0,0.1517857,0.011452210249262861,0.0,0.24529111,0.0017996418194129325,60207
3100742,0.11690476,0.17586344,0.12357143,0.17535986,0.05,0.8164501786231995,49.7,0.24047618,0.010929162506363355,1.3076696830622019,0.27096555,0.0017536924596240628,62232
3200743,0.05297619,0.11157975,0.119226195,0.18541424,0.05,1.2011499404907227,49.35,0.17220238,0.011655618893564678,2.8332843133014376,0.255145,0.0020951499918687643,64270
