environment_steps,agent0/mean_episode_returns,agent0/std_episode_returns,agent1/mean_episode_returns,agent1/std_episode_returns,epsilon,loss,mean_episode_length,mean_episode_returns,mean_episode_time,std_episode_length,std_episode_returns,std_episode_time,updates
100013,0.07440476,0.16674636,0.0475,0.123970754,0.762469125,1.9818663597106934,50.0,0.12190477,0.02847653533972334,0.0,0.19001223,0.008727645538043139,1970
200015,0.055833332,0.098216735,0.08162699,0.133048,0.5249643749999999,1.287813425064087,50.0,0.13746032,0.03386325000610668,0.0,0.16876991,0.024539925266787773,4023
300053,0.12398811,0.16848594,0.108333334,0.16478099,0.28737412500000004,1.729079246520996,50.0,0.23232143,0.00999331665225327,0.0,0.22483593,0.002223188804885591,6098
400054,0.09400794,0.15730761,0.08777778,0.14908776,0.05,1.1553915739059448,48.5,0.18178572,0.010840227050357499,6.5383484153110105,0.271865,0.003403114147219128,8169
500084,0.06845238,0.1225598,0.060000002,0.107677504,0.05,1.3496979475021362,50.0,0.12845239,0.009024937593494542,0.0,0.1891089,0.0014457130513172937,10210
600084,0.05720238,0.10557617,0.13928571,0.21670003,0.05,1.4258002042770386,47.95,0.1964881,0.009747300046728923,8.935742834258381,0.2838235,0.002575717950367265,12257
700105,0.093869045,0.16209167,0.10833333,0.18682285,0.05,1.218406081199646,50.0,0.2022024,0.009153793740551919,0.0,0.23840763,0.002003721811809383,14331
800119,0.112777784,0.23291695,0.13305557,0.213831,0.05,1.263790488243103,47.75,0.24583335,0.008292360493214801,8.531559060335924,0.3136202,0.0015123287512107824,16420
900150,0.08214285,0.15975906,0.035,0.11521719,0.05,1.558018684387207,49.75,0.117142856,0.008624491657246835,1.0897247358851685,0.24093142,0.00025442661271148553,18529
1000159,0.15261903,0.23631465,0.13583334,0.17913952,0.05,1.5301226377487183,45.9,0.2884524,0.00778548534726724,12.364869590901474,0.33258528,0.0020790623739710048,20638
1100160,0.11297619,0.16970107,0.1575,0.25757822,0.05,1.8870371580123901,47.3,0.27047616,0.00885815625952091,7.759510293826536,0.38438514,0.0014482306226236395,22793
1200204,0.21428573,0.27286586,0.25055555,0.29098547,0.05,2.068211793899536,42.0,0.46484128,0.007482918695313856,13.700364958642524,0.39380288,0.002414968685354721,24991
1300239,0.22136907,0.26328763,0.1907143,0.20668347,0.05,2.016619920730591,40.55,0.41208333,0.0075684125476982445,15.532144088953075,0.42893177,0.0028907774464350675,27276
1400274,0.15464285,0.19219205,0.22337301,0.2655234,0.05,1.807747483253479,41.55,0.3780159,0.009406935406150296,15.551446878023922,0.40855622,0.004986223671910735,29651
1500315,0.27373016,0.24669723,0.26823413,0.24285173,0.05,4.015427112579346,36.35,0.5419643,0.007632858396391384,17.176364574612407,0.43000534,0.003978017126063248,32114
1600328,0.2786905,0.2655956,0.24750002,0.22166356,0.05,2.6229047775268555,38.05,0.5261905,0.007539868701132946,15.164019915576475,0.4367539,0.0036306325742488962,34758
1700328,0.3513889,0.2632397,0.38496035,0.29510093,0.05,3.108870267868042,35.4,0.7363492,0.008205543644726277,16.0262285020525,0.36786714,0.004350807147110194,37503
1800332,0.34005955,0.21556145,0.3733135,0.23515475,0.05,3.240241289138794,30.2,0.713373,0.008161106298211962,17.551638100188825,0.38006684,0.004669935497334893,40398
1900346,0.36503968,0.23708816,0.409127,0.26323408,0.05,3.007424831390381,32.0,0.7741667,0.007340645790100098,16.75708805252273,0.3622643,0.0043835258486603565,43460
2000348,0.3922619,0.23533024,0.35845238,0.18057209,0.05,4.254063606262207,35.95,0.7507143,0.007635983498767018,14.661087954173116,0.32590804,0.0037804063612462374,46764
2100373,0.3471627,0.39917183,0.2078373,0.25938925,0.05,3.0632388591766357,34.25,0.555,0.007192183544975706,16.97608612136496,0.46574613,0.0038248030972079694,50002
2200408,0.2759524,0.27186593,0.5240477,0.31828904,0.05,3.5637993812561035,26.2,0.8,0.010303360401303507,14.76346842716846,0.3711843,0.005437865422186234,53392
2300446,0.5097718,0.22352086,0.41189486,0.2204753,0.05,2.9950857162475586,27.2,0.92166674,0.009255854244111105,14.77362514753911,0.22192968,0.004989123006423909,56954
2400449,0.4457341,0.2009818,0.4542659,0.20309322,0.05,2.972137689590454,22.1,0.9,0.008851685401168652,12.103305333668155,0.29999998,0.003994962430867088,60777
2500491,0.37666667,0.24592812,0.49714285,0.24176441,0.05,2.531877279281616,22.15,0.8738095,0.008518097901833244,12.52307869495357,0.3050129,0.005419808670470317,64824
2600534,0.33198413,0.24256441,0.42634925,0.2976354,0.05,2.571812391281128,26.55,0.7583333,0.006491779096540995,15.525704492872457,0.41990408,0.004277060724149697,68944
2700546,0.30101553,0.24640386,0.43966633,0.30297613,0.05,2.4986703395843506,29.05,0.7406818,0.006484662459115498,15.154124851010037,0.40388986,0.0037693924359863285,73233
2800556,0.4859326,0.20389226,0.50692457,0.19920135,0.05,2.5273585319519043,19.15,0.99285716,0.004561377054778859,11.019414685000289,0.031134978,0.0026113292307912953,77501
2900564,0.47668648,0.24016353,0.42331347,0.22878204,0.05,2.259099006652832,22.4,0.9,0.0063905687973601745,12.15894732285653,0.29999998,0.004719357333724281,81848
3000584,0.47664684,0.19559787,0.5090674,0.18055257,0.05,2.277299165725708,21.5,0.9857143,0.005349999904865399,9.604686356149273,0.06226998,0.003176145664677998,86318
3100594,0.522004,0.25037384,0.37799603,0.21974133,0.05,1.9385812282562256,22.65,0.9,0.005410912548541091,10.86864756996012,0.29999998,0.0021586304831760924,90829
3200608,0.4897421,0.18396007,0.4769246,0.21100987,0.05,1.9246084690093994,21.15,0.9666667,0.004988885554485023,10.584304417390875,0.14529663,0.0025207742251989237,95410
3300618,0.45311505,0.22374143,0.49688497,0.2285798,0.05,1.646239161491394,20.8,0.95,0.005053531302837655,9.244457799135652,0.21794493,0.002276434366493449,99931
3400623,0.4076191,0.20613687,0.5423809,0.22187947,0.05,1.69279146194458,19.45,0.95,0.004487729145330377,10.82346986876205,0.21794495,0.0027154306738492286,104588
3500631,0.44467264,0.27263078,0.36074406,0.25534546,0.05,1.544288158416748,27.2,0.8054167,0.005681897941394709,14.340850741849314,0.34912863,0.0031158556030527877,109367
