environment_steps,agent0/mean_episode_returns,agent0/std_episode_returns,agent1/mean_episode_returns,agent1/std_episode_returns,epsilon,loss,mean_episode_length,mean_episode_returns,mean_episode_time,std_episode_length,std_episode_returns,std_episode_time,updates
2900558,0.41694444,0.20511955,0.39972225,0.20076233,0.05,2.7998764514923096,31.05,0.8166667,0.006558379149646498,15.901179201556088,0.32015622,0.0035902768079586053,64277
3000566,0.49357143,0.27752972,0.37410712,0.24443057,0.05,2.3856923580169678,30.45,0.86767864,0.0072251417499501255,13.290880332017137,0.29849428,0.0034959788428560092,67286
3100602,0.39416665,0.2335187,0.36,0.23670131,0.05,2.6328928470611572,28.9,0.7541667,0.0065553208027267825,16.618965070063776,0.37195525,0.003935269004438992,70577
3200626,0.44704366,0.25175413,0.39045635,0.23939441,0.05,2.289397954940796,26.55,0.8375,0.005407087560161017,13.639923020310635,0.35597578,0.0027324029647717964,74100
3300639,0.5528572,0.20514038,0.35089284,0.1967649,0.05,2.4254093170166016,25.1,0.90375006,0.005826099988189526,13.884883866997232,0.23402388,0.0033108064646458677,77882
3400658,0.43307537,0.3049019,0.38359126,0.28964302,0.05,1.9861092567443848,24.45,0.8166667,0.006031410355353728,13.879751438696587,0.37230512,0.003228007413218452,81749
3500674,0.49904767,0.22922987,0.46666664,0.20325767,0.05,2.1959681510925293,22.5,0.9657143,0.0046632082521682605,11.935241933031772,0.104432374,0.0024506711100594444,85766
3600683,0.39515874,0.24953529,0.46317464,0.24936163,0.05,1.7954800128936768,24.7,0.8583334,0.004954579190234653,13.141917668285705,0.31302735,0.0026458824648003536,89880
3700684,0.35079366,0.24096197,0.4977778,0.28340828,0.05,1.7406439781188965,23.9,0.8485714,0.005886356247356161,14.01392164955977,0.3228824,0.003379809393316321,94052
3800684,0.43658727,0.25189298,0.44466272,0.27163213,0.05,1.7735501527786255,24.55,0.88125,0.006344754350720905,12.99798061238745,0.28905827,0.0032958090976254713,98086
3900707,0.42444092,0.28941494,0.45737734,0.2960634,0.05,1.569493293762207,24.3,0.8818182,0.005845258352928795,12.783192089615177,0.30437577,0.003053877533165073,102564
