environment_steps,agent0/mean_episode_returns,agent0/std_episode_returns,agent1/mean_episode_returns,agent1/std_episode_returns,epsilon,loss,mean_episode_length,mean_episode_returns,mean_episode_time,std_episode_length,std_episode_returns,std_episode_time,updates
1200279,0.15400794,0.22128396,0.11075397,0.14474098,0.05,1.3701635599136353,49.5,0.2647619,0.007849822947173379,2.179449471770337,0.2919339,0.00040179210488470356,24625
1300328,0.1919643,0.28387228,0.17428572,0.2141145,0.05,0.6035387516021729,44.0,0.36624998,0.006670706297154538,13.330416347586446,0.38781747,0.0020099815790855314,26799
1400366,0.27797619,0.27706233,0.22458334,0.23713385,0.05,0.8248223662376404,34.05,0.50255954,0.005401343939593062,19.65063612201905,0.4232474,0.003088411693656795,29011
1500405,0.2022619,0.18015563,0.22999999,0.2512524,0.05,0.9447696208953857,41.15,0.43226188,0.006377654199604876,16.2919458629103,0.37385237,0.0025169233368742524,31324
1600451,0.26777777,0.25337175,0.26710317,0.26671976,0.05,1.79634428024292,39.6,0.534881,0.006194810455781408,13.56244815658294,0.4041959,0.002114643183353484,33757
1700465,0.23611112,0.2672664,0.18769841,0.24843407,0.05,1.373121738433838,38.5,0.42380953,0.005685250042006373,17.704519197086377,0.41317242,0.00261168307968284,36275
1800504,0.24849205,0.251425,0.30861112,0.28093448,0.05,1.6297945976257324,35.2,0.5571032,0.005610570896533318,17.23832938541319,0.4296675,0.0027310193799259023,38923
1900534,0.22172621,0.23518276,0.2767262,0.27429575,0.05,1.1811622381210327,41.5,0.49845243,0.006050649989629164,14.705441169852742,0.40227124,0.002127305217614242,41516
2000579,0.38275796,0.30755657,0.43033734,0.26721832,0.05,1.7672909498214722,30.25,0.8130953,0.004850393644301221,17.07886120325357,0.30350512,0.0026794479293698347,44164
2100589,0.3643876,0.2672763,0.3673043,0.294164,0.05,1.6391655206680298,28.15,0.7316919,0.004185139504261315,15.938240178890513,0.41483518,0.0023472862989454765,46968
2200614,0.46712303,0.27285895,0.44287696,0.28331935,0.05,1.5287790298461914,18.65,0.91,0.0030214749014703555,10.983055130518103,0.27184555,0.0017586291490730148,50104
2300619,0.40216273,0.25838685,0.3683135,0.20476246,0.05,1.8745352029800415,29.4,0.77047616,0.004248079151147976,17.870086737338465,0.34616658,0.0025276888023593553,53483
2400639,0.35999998,0.3020343,0.29214287,0.2749911,0.05,1.936478853225708,33.95,0.6521429,0.0052612374973250555,17.6138439870461,0.39857593,0.002691257809928041,56893
2500679,0.31238097,0.33079013,0.26095238,0.30646974,0.05,1.8461819887161255,34.7,0.5733334,0.005562918839859776,16.297545827516487,0.46207267,0.002675979442802187,60240
2600698,0.29059523,0.22848053,0.31940478,0.2787276,0.05,1.759939432144165,34.4,0.61,0.005357112450292334,16.338298565028122,0.45951062,0.002479653806554191,63743
2700707,0.36910713,0.20906149,0.5538095,0.25181922,0.05,1.7881863117218018,22.9,0.9229167,0.0033914479514351114,12.703936397825677,0.23358431,0.0018700595220093412,67665
2800714,0.43051586,0.25520626,0.4347222,0.2467954,0.05,1.7585617303848267,26.85,0.8652381,0.004281062449445016,15.758410452834383,0.27063838,0.0024888352870451502,71724
2900750,0.49359122,0.2844786,0.45640874,0.281192,0.05,1.5712347030639648,20.15,0.95,0.004063856255379505,10.896214939142858,0.21794493,0.002427849944728291,75721
3000751,0.4625794,0.21805911,0.45992064,0.2418031,0.05,1.4715059995651245,17.5,0.9225,0.0031666769937146455,12.351113310143342,0.23263437,0.0022890679953173963,79984
3100751,0.41894847,0.28886473,0.33164683,0.24873719,0.05,1.1701258420944214,30.85,0.7505953,0.005410187557572499,18.826244978752403,0.34604734,0.0032700315237945243,84408
3200772,0.53440475,0.22086138,0.41559523,0.2069765,0.05,1.314699411392212,18.35,0.95,0.0025644958048360424,11.525081344615318,0.21794493,0.0016288416518129688,89115
3300790,0.44420633,0.19821914,0.47722226,0.21439815,0.05,1.362735390663147,20.2,0.92142856,0.002631833200575784,12.572191535289303,0.24526122,0.0016047710920320962,93860
3400794,0.4955655,0.25087,0.50443447,0.25087002,0.05,1.2210744619369507,18.5,1.0,0.002723112603416666,7.003570517957251,2.6656007e-08,0.0010269360240067887,98690
3500799,0.4193254,0.18046847,0.46496034,0.18987775,0.05,1.4584842920303345,21.0,0.88428575,0.002726635546423495,12.84523257866513,0.28305548,0.0016240301041882638,103704
3600814,0.51162696,0.23157126,0.46837306,0.23824391,0.05,1.0908398628234863,16.8,0.98,0.002236224847729318,8.919641248391104,0.08717798,0.0012121668734655243,108806
3700817,0.583631,0.25418824,0.36636907,0.23183738,0.05,0.938157320022583,14.85,0.95,0.0020848793938057497,9.32885309135051,0.21794495,0.00128169060716001,114003
3800822,0.38652778,0.26195472,0.6134722,0.26195472,0.05,1.0420838594436646,13.15,1.0,0.0018246624968014657,2.920188350089768,3.7697287e-08,0.0003954624021370907,119462
3900837,0.46793652,0.16230991,0.53206354,0.16230993,0.05,0.7073276042938232,15.5,1.0,0.002059526997618377,6.08687111741328,0.0,0.0007949555166954286,124973
