environment_steps,agent0/mean_episode_returns,agent0/std_episode_returns,agent1/mean_episode_returns,agent1/std_episode_returns,epsilon,loss,mean_episode_length,mean_episode_returns,mean_episode_time,std_episode_length,std_episode_returns,std_episode_time,updates
1300326,0.037142854,0.07675166,0.0725,0.11882234,0.05,0.5970130562782288,50.0,0.10964285,0.011813670894480311,0.0,0.14447786,0.0015849738687277373,26580
1400370,0.1597619,0.17526284,0.14623018,0.20770311,0.05,0.7688066363334656,49.35,0.30599207,0.01110514995525591,2.8332843133014376,0.29489872,0.0013750905801803164,28769
1500377,0.09366072,0.15898521,0.07741071,0.12687406,0.05,1.3243502378463745,48.15,0.17107144,0.01011113544809632,8.063963045550244,0.25880885,0.0025064895204959976,31078
1600379,0.21428573,0.2731314,0.16220239,0.2042206,0.05,1.826911211013794,42.55,0.37648812,0.009766193898394704,13.283354245069278,0.4082184,0.0037659312138351208,33481
1700419,0.24815479,0.25810513,0.31809527,0.26528302,0.05,1.2252501249313354,36.85,0.56624997,0.009187072954955511,17.765908364055015,0.444882,0.004898130387015674,36166
1800429,0.41578373,0.24814475,0.3550496,0.23978229,0.05,2.6774888038635254,30.25,0.7708333,0.007115206157322973,16.624906014771934,0.3544117,0.0035189649240610246,39078
1900448,0.3819246,0.323417,0.3014087,0.2933365,0.05,2.603945016860962,30.45,0.68333334,0.007037614454748109,17.05131959702826,0.4437842,0.004217583483494802,42182
2000469,0.30470237,0.24350554,0.40267858,0.31926045,0.05,3.3637616634368896,35.4,0.7073809,0.008931793685769662,15.888360519575327,0.3754105,0.0041682802243872795,45042
2100490,0.33620042,0.22773771,0.37897816,0.22813658,0.05,2.7155797481536865,35.0,0.7151786,0.008340349901118316,15.652475842498529,0.33313277,0.0039368971542298415,48054
2200490,0.4456151,0.32850134,0.24521823,0.22279514,0.05,2.9705018997192383,34.6,0.69083333,0.006041473150253296,16.557173671855953,0.40652573,0.0028544507785324778,51146
2300503,0.4103373,0.22101188,0.46744052,0.23099004,0.05,2.291151762008667,27.5,0.87777776,0.005290587546187453,14.558502670261115,0.30812052,0.0026084848932842403,54647
2400535,0.41097227,0.1996418,0.53902775,0.21508051,0.05,2.6404807567596436,22.85,0.95,0.004474954190663993,10.546444898637644,0.21794495,0.0019605861291621695,58280
2500541,0.36129874,0.23852383,0.40082255,0.27822042,0.05,1.7888977527618408,29.2,0.7621212,0.006721858252421953,14.211263138792413,0.3856083,0.0028410415808969368,62108
2600553,0.46689487,0.2642239,0.37060517,0.23273847,0.05,1.9074739217758179,26.5,0.8375,0.005145175103098154,13.275918047351754,0.35597578,0.002558094218070228,66200
2700558,0.44190478,0.13959691,0.5280953,0.18458878,0.05,1.5210496187210083,22.3,0.96999997,0.004041372894425877,8.866228059327145,0.13076694,0.0015294577184967937,70369
2800568,0.4180159,0.2563115,0.41198412,0.25430334,0.05,1.8113213777542114,22.5,0.83000004,0.004813195849419571,14.15450458334731,0.35930488,0.0037043800300378387,74593
2900570,0.39006945,0.2808989,0.40993056,0.28788263,0.05,1.3311938047409058,23.0,0.8,0.005009114506538026,13.79130160644745,0.4,0.0027936324125277102,78929
3000583,0.43609127,0.22557993,0.44390875,0.23627187,0.05,1.0887914896011353,22.85,0.88,0.005382229204406031,12.092456326156404,0.30594116,0.003457109812503042,83470
3100589,0.47073418,0.19881523,0.47926587,0.19988516,0.05,1.3965705633163452,21.45,0.95,0.0044539417081978176,9.881674959236415,0.21794495,0.0020402668463403674,88040
3200606,0.3805357,0.28105,0.44696426,0.28865728,0.05,1.2020275592803955,27.35,0.8275,0.005815108248498291,13.77053012777649,0.35407448,0.0028447209508709417,92675
3300622,0.5325992,0.27546504,0.41740078,0.26480383,0.05,1.0558831691741943,19.6,0.95,0.004667735498514958,8.668333173107735,0.21794495,0.002048423813169742,97207
3400642,0.47351193,0.22916378,0.42648807,0.21866335,0.05,1.2350672483444214,22.0,0.9,0.0045480354456231,10.648943609579309,0.29999998,0.0021648659770528815,101902
3500667,0.44573417,0.2456124,0.5042659,0.2514996,0.05,1.0210529565811157,18.85,0.95,0.003937681246316061,8.522176951929595,0.21794495,0.0017555258033337257,106840
3600682,0.534623,0.18975109,0.46537703,0.18975107,0.05,0.9765995740890503,19.5,1.0,0.004673560548690147,6.960603422117942,3.7697287e-08,0.0018713629610584942,111945
3700683,0.47222227,0.20349291,0.5077778,0.19524464,0.05,0.9771474599838257,19.8,0.98,0.004309268645010888,9.511046209539726,0.08717796,0.002164450702853741,117202
3800705,0.50954366,0.24460605,0.49045634,0.24460605,0.05,0.9165599346160889,18.6,1.0,0.00395363564894069,6.240192304729078,0.0,0.0012785913902984662,122370
3900724,0.4429167,0.27007246,0.5570833,0.27007246,0.05,0.8081215620040894,15.8,1.0,0.003363602148601785,5.436910887627275,0.0,0.0011133887556296215,127632
