environment_steps,agent0/mean_episode_returns,agent0/std_episode_returns,agent1/mean_episode_returns,agent1/std_episode_returns,epsilon,loss,mean_episode_length,mean_episode_returns,mean_episode_time,std_episode_length,std_episode_returns,std_episode_time,updates
1500457,0.14190476,0.24425764,0.12059524,0.17123382,0.05,2.771124839782715,43.8,0.2625,0.008462404151214287,13.29135057095403,0.38499188,0.0026725613392439844,31023
1600472,0.066011906,0.11364246,0.07059525,0.11313227,0.05,2.009023666381836,50.0,0.13660714,0.010176812447025441,0.0,0.168503,0.0020511134127202176,33275
1700485,0.19103174,0.23473021,0.24525793,0.2359117,0.05,3.1771459579467773,42.0,0.43628973,0.008748408310930244,13.586758259423032,0.39379334,0.003235663012378449,35625
1800529,0.20511906,0.20484133,0.3331746,0.29950437,0.05,2.774552583694458,36.1,0.53829366,0.007879264652729034,17.57526671205874,0.43909994,0.0038238802051888472,38056
1900535,0.23660715,0.28084818,0.23244047,0.21248813,0.05,2.537602663040161,39.25,0.46904764,0.008521270798519253,15.795173313389126,0.42028025,0.003207289847937863,40559
2000570,0.15392858,0.18463096,0.16791669,0.2455758,0.05,3.0202808380126953,44.95,0.32184523,0.01024091464059893,11.04298419812326,0.37276226,0.003327476890248996,43199
2100607,0.31329367,0.23260358,0.37440482,0.29369444,0.05,3.546673059463501,31.05,0.6876985,0.00740490424213931,16.83886872684742,0.4351514,0.004242574695015265,45931
2200655,0.26984128,0.26067835,0.25724205,0.26601163,0.05,3.9822139739990234,38.2,0.52708334,0.009005229343893006,16.506362409689178,0.43105873,0.004559256929689782,48648
2300658,0.26857144,0.23557442,0.32809526,0.29580948,0.05,3.2318146228790283,35.9,0.5966667,0.009091235446976497,16.741863695538797,0.42958635,0.004796035139345892,51506
2400665,0.31523806,0.32846305,0.20809524,0.2205749,0.05,3.237534999847412,39.1,0.5233334,0.009254469003644772,15.420440979427273,0.4549598,0.0043515360201567925,54675
2500671,0.2033135,0.22747232,0.38299602,0.28597376,0.05,3.5422165393829346,35.95,0.58630955,0.006075462445733137,15.992107428353526,0.4281227,0.002877499789230382,58003
2600701,0.43982142,0.24877119,0.3901786,0.23968278,0.05,3.8773562908172607,29.8,0.83000004,0.005650641801184975,15.292481812969404,0.35930488,0.0032675121802927007,61530
2700715,0.4697619,0.22970109,0.45880955,0.22799183,0.05,3.7899515628814697,20.55,0.9285714,0.002911889654933475,10.892543321006348,0.23255457,0.0015570276350651965,65220
2800760,0.48797622,0.1740963,0.43077382,0.17195374,0.05,3.6484780311584473,21.75,0.91875,0.003726441750768572,11.519006033508273,0.25085792,0.0030773640961642415,68983
2900771,0.45880952,0.22242738,0.4304762,0.21347535,0.05,3.1869819164276123,23.75,0.8892857,0.004535637452499941,13.01105299351286,0.27523184,0.0030151758697575795,72797
3000778,0.46916667,0.23278524,0.45305553,0.23007798,0.05,3.0882201194763184,23.7,0.92222226,0.005211364643764682,11.97539143410352,0.24368569,0.002918342871730974,76658
3100787,0.42777777,0.21786109,0.45472226,0.24495801,0.05,2.9489355087280273,24.7,0.8825,0.004674729148973711,13.689777207829206,0.28691244,0.003501777387588574,80591
3200800,0.48717266,0.20984861,0.4128274,0.19131628,0.05,2.567580461502075,23.8,0.9,0.005320512491744011,11.267652816802618,0.29999998,0.0027098185724963903,84729
3300814,0.40347224,0.21220273,0.5298611,0.2188615,0.05,2.7808139324188232,22.65,0.9333334,0.004382639401592314,10.859442895471203,0.22607769,0.0026349172796864737,89045
3400833,0.34050596,0.20091473,0.53092265,0.2546544,0.05,2.205698251724243,23.95,0.8714286,0.004119193597580307,12.085011377735645,0.31590492,0.0029729444331277133,93509
3500836,0.46995038,0.21981822,0.4800496,0.22096384,0.05,2.3732235431671143,19.4,0.95,0.003084816751652397,8.206095295571457,0.21794495,0.0012839799128253114,98039
3600846,0.46493053,0.16450736,0.40256944,0.21352163,0.05,2.357337474822998,22.55,0.8675,0.003898358391597867,14.47920923255134,0.27353016,0.0025105996321910925,102582
