environment_steps,actor_loss,agent0/mean_episode_returns,agent0/std_episode_returns,agent1/mean_episode_returns,agent1/std_episode_returns,agent2/mean_episode_returns,agent2/std_episode_returns,agent3/mean_episode_returns,agent3/std_episode_returns,entropy,loss,mean_episode_length,mean_episode_returns,mean_episode_time,std_episode_length,std_episode_returns,std_episode_time,updates,value_loss
8000000,-0.13022022135555744,0.9,0.29999998,0.7,0.45825756,0.8,0.4,0.6,0.48989797,1.7518862187862396,29.450693607330322,500.0,3.0,1.8525059113977478,0.0,0.6324555,0.0003875662876170898,1600,59.161827087402344
8500000,0.01598992757499218,0.7,0.6403124,0.6,0.48989797,0.7,0.6403124,0.8,0.4,1.2100593149662018,24.395000457763672,500.0,2.8,1.8449000725988298,0.0,1.5362291,0.0002543218678984271,1700,48.75802040100098
9000000,0.12712419591844082,0.3,0.45825756,0.6,0.48989797,0.7,0.45825756,0.7,0.45825756,1.1695721447467804,19.05233144760132,500.0,2.3,1.8610109619010473,0.0,0.78102493,0.0004208551155895085,1800,37.85041522979736
9500000,-0.046530923806130886,0.7,0.45825756,0.6,0.48989797,0.7,0.45825756,0.6,0.48989794,0.8659885823726654,20.14945363998413,500.0,2.6,1.8649871290981537,0.0,0.8,0.00032646881040905367,1900,40.39196968078613
10000000,-0.24629574175924063,0.5,0.5,0.7,0.45825756,0.6,0.48989797,0.5,0.5,1.0444071888923645,16.782509326934814,500.0,2.3,1.848703652099357,0.0,1.2688577,0.000434811268255435,2000,34.057610511779785
10500000,-0.067836694419384,0.5,0.5,0.8,0.4,0.6,0.48989794,0.8,0.4,1.5612764656543732,17.666404247283936,500.0,2.7,1.8468577676991118,0.0,1.0049876,0.00030896811791131517,2100,35.46848106384277
11000000,-0.2472725845873356,0.4,0.489898,0.7,0.45825756,0.4,0.48989797,0.7,0.45825756,1.5925538837909698,14.13010048866272,500.0,2.2,1.855272040098498,0.0,1.1661904,0.00012843694784444657,2200,28.754745960235596
11500000,-0.020837999880313873,0.8,0.4,1.0,0.4472136,0.7,0.45825756,0.9,0.29999998,0.8579052686691284,21.42172145843506,500.0,3.4,1.790007319500728,0.0,1.356466,0.00034484472258342947,2300,42.88511943817139
12000000,-0.36320925038307905,1.0,0.0,0.8,0.4,1.1,0.29999998,1.0,0.0,0.770455539226532,21.113630294799805,500.0,3.9,1.8170724312993116,0.0,0.5385165,0.0002937358371262532,2400,42.95367908477783
12500000,-0.016413867473602295,1.0,0.4472136,1.1,0.53851646,0.9,0.53851646,1.0,0.0,1.0405434966087341,20.429587364196777,500.0,4.0,1.8473090816987678,0.0,1.0954452,0.0003717379693029852,2500,40.89200210571289
13000000,0.28310423344373703,1.1,0.29999998,1.1,0.29999998,1.1,0.29999998,1.2,0.59999996,1.3407471477985382,22.07710838317871,500.0,4.5,1.8060067872007495,0.0,0.67082036,0.00037756222671143604,2600,43.58800983428955
13500000,-0.11159035563468933,1.1,0.29999998,1.5,0.92195445,1.0,0.4472136,1.0,0.4472136,1.537569522857666,20.360762119293213,500.0,4.6,1.8594389436984784,0.0,1.1135529,0.00031796346973601207,2700,40.94470500946045
14000000,0.026042909361422062,1.3,0.64031243,1.3,0.64031243,1.3,0.45825756,0.9,0.29999998,1.757810354232788,19.98579454421997,500.0,4.8,1.8150508845981677,0.0,0.59999996,0.0002800430537945225,2800,39.9195032119751
14500000,-0.04525686241686344,1.5,0.92195445,1.6,1.0198039,1.2,0.59999996,1.3,0.64031243,1.70147705078125,22.37455129623413,500.0,5.6,1.77919428080495,0.0,2.8354893,0.0003287426953194749,2900,44.839616775512695
15000000,0.38345592841506004,1.0,0.4472136,1.2,0.4,1.6,0.66332495,1.4,0.8,1.9847011268138885,19.444697856903076,500.0,5.2,1.7910145043977537,0.0,1.8867961,0.0002229082029130916,3000,38.12248420715332
15500000,-0.23978105932474136,1.2,0.59999996,1.4,0.48989797,1.5,0.8062258,1.5,0.8062258,1.7763865888118744,19.57698106765747,500.0,5.6,1.8057819905981887,0.0,1.1999999,0.00031214812144390376,3100,39.63352394104004
16000000,-0.17420615255832672,1.1,0.29999998,1.4,0.48989797,1.6,0.66332495,1.4,0.66332495,1.2478719353675842,18.19677734375,500.0,5.5,1.8177445965993684,0.0,1.2041595,0.00023299631556764202,3200,36.74196815490723
16500000,-0.09114970080554485,1.9,0.83066237,2.1,0.7,1.9,0.83066237,2.0,0.7745967,1.2821581959724426,25.682572841644287,500.0,7.9,1.8303075067989993,0.0,1.6401219,0.00040571333050734305,3300,51.54744529724121
17000000,-0.2357761561870575,1.9,0.83066237,1.9,0.70000005,1.9,0.70000005,1.5,0.8062258,1.2479205131530762,22.734447479248047,500.0,7.2,1.8541260682017309,0.0,1.5362291,0.00020694008462301527,3400,45.94044780731201
17500000,0.08089406788349152,2.4,1.0198039,2.1,0.7,2.3,1.3453624,2.4,1.0198039,1.7960131764411926,28.38054084777832,500.0,9.2,1.8069553378998535,0.0,2.4819348,0.0005530157821652656,3500,56.599294662475586
18000000,0.1992255300283432,3.4,1.6852299,3.2,1.5362291,3.0,1.3416407,2.4,1.1999999,1.4313040673732758,33.638712882995605,500.0,12.0,1.7935353542037773,0.0,3.1304953,0.00028813800567569745,3600,66.87897491455078
18500000,0.10691121779382229,3.1,1.0440307,3.5,1.118034,2.9,0.83066237,2.6,1.0198039,1.754522979259491,31.005614280700684,500.0,12.1,1.81428586319671,0.0,2.5475478,0.00022494722127785257,3700,61.79740619659424
19000000,-0.4132801406085491,3.8,1.1661904,3.6,1.0198039,3.4,1.8000001,3.5,0.8062258,1.6842947602272034,33.33254337310791,500.0,14.3,1.7966809420991923,0.0,3.1638584,0.00018360712414232952,3800,67.49164772033691
19500000,-0.08399747312068939,3.8,1.720465,4.1,1.5132747,3.6,1.1999999,4.5,1.4317821,1.2087685465812683,33.96904754638672,500.0,16.0,1.804070276094717,0.0,5.138093,0.0002464151457406456,3900,68.1060905456543
20000000,-0.5746606178581715,3.9,1.3,4.1,1.0440307,3.5,1.2041595,4.5,0.92195445,1.158883512020111,31.9117112159729,500.0,16.0,1.8450777232996187,0.0,2.1908903,0.00035017966716561734,4000,64.97274398803711
