environment_steps,agent0/mean_episode_returns,agent0/std_episode_returns,agent1/mean_episode_returns,agent1/std_episode_returns,epsilon,loss,mean_episode_length,mean_episode_returns,mean_episode_time,std_episode_length,std_episode_returns,std_episode_time,updates
1300260,0.1275,0.18158485,0.1204762,0.23871517,0.05,3.099092721939087,45.95,0.24797618,0.009698295954149217,12.151028763030727,0.3141254,0.0031779608567782582,27205
1400282,0.17595239,0.24212062,0.24269846,0.299414,0.05,1.920890212059021,44.9,0.4186508,0.010556320799514652,11.228980363327743,0.3917337,0.0033530983922679895,29561
1500313,0.18039683,0.19466768,0.17607144,0.24195498,0.05,2.883756637573242,42.35,0.35646826,0.008805393648799509,14.097074164520807,0.39356303,0.003765122412759196,32071
1600318,0.3768254,0.2652248,0.36091268,0.26008168,0.05,3.4947397708892822,34.5,0.7377381,0.007457939442247152,15.9420826744814,0.35250503,0.004075434409440379,34744
1700329,0.32248017,0.25417182,0.30704364,0.25559518,0.05,4.3771233558654785,33.6,0.6295238,0.007296591540216469,17.06868477651398,0.42414272,0.00391906291074539,37511
1800332,0.4059524,0.26568753,0.39154762,0.23188381,0.05,3.951721429824829,31.1,0.7975,0.0067759206984192135,16.564721549123608,0.29137006,0.0040064209181716205,40315
1900335,0.37361115,0.26821098,0.35972223,0.24521737,0.05,3.9174981117248535,30.9,0.73333335,0.00687685634184163,16.253922603482522,0.4036294,0.003700102395292065,43264
2000371,0.42051592,0.22392887,0.3848413,0.272349,0.05,3.928879737854004,30.85,0.80535716,0.007402668648865074,16.34709454306789,0.31612185,0.00456276798735561,46413
2100376,0.3927778,0.25416794,0.36773813,0.2193725,0.05,3.6751930713653564,33.05,0.76051587,0.007842018705559894,15.904323311603044,0.35129765,0.004504289737763977,49748
2200385,0.47163692,0.16482583,0.5183631,0.15373619,0.05,3.8476810455322266,19.95,0.98999995,0.005049279201193713,10.942920085607861,0.043588992,0.0029750875962047136,53246
2300419,0.43460315,0.17121963,0.5112302,0.17813107,0.05,3.348172664642334,22.5,0.9458334,0.0049753769504604865,10.851267207105353,0.17534688,0.002506902594403874,56835
2400459,0.37381944,0.18740702,0.43243057,0.20897508,0.05,3.3094372749328613,27.55,0.80625,0.00458145230950322,16.740594374155293,0.33131552,0.003859121848388022,60680
2500465,0.34085318,0.2887493,0.3341468,0.2873769,0.05,2.9244489669799805,30.8,0.675,0.005378889600979164,14.479640879524604,0.45483512,0.003154609146237153,64466
2600510,0.48055553,0.20415045,0.44087306,0.20649728,0.05,2.8728835582733154,21.75,0.92142856,0.004390329198213294,10.55876413222684,0.24526122,0.0023700715999554157,68316
2700510,0.38125,0.22427331,0.43374997,0.23631407,0.05,2.547410488128662,27.75,0.81499994,0.004642356195836328,14.659041578493458,0.36093628,0.002087076043799019,72507
2800511,0.3382936,0.23221222,0.40218258,0.26445475,0.05,2.531571388244629,30.85,0.7404762,0.005442333201062866,13.936552658387225,0.41825548,0.002837915418946921,76830
2900521,0.40841275,0.28064242,0.37492064,0.26038405,0.05,2.370732069015503,27.55,0.78333336,0.006620177152217366,13.930093323449057,0.39826012,0.005288386970223706,81036
3000529,0.46563497,0.20275705,0.4643651,0.19240983,0.05,2.5226891040802,22.05,0.93,0.0037444165005581453,11.897373659762057,0.23043434,0.0019819059369332813,85397
3100553,0.4977778,0.19542158,0.4522222,0.19903648,0.05,2.349545955657959,22.55,0.95,0.00359162914683111,13.082335418418227,0.1190238,0.0020473574651253094,89973
3200561,0.4364881,0.21539636,0.48494047,0.21475784,0.05,2.1057283878326416,20.65,0.92142856,0.004192104155663401,11.069214064241418,0.24526122,0.001899296323930071,94512
3300568,0.4166964,0.23515359,0.4833036,0.24891351,0.05,1.9777076244354248,22.3,0.9,0.003615425099269487,12.369721096289926,0.29999998,0.0019112879806549006,99107
3400581,0.47906747,0.17108381,0.50426584,0.18773705,0.05,1.8223907947540283,19.95,0.9833334,0.0034919250407256185,8.182145195485106,0.07264831,0.0014388574186689647,103706
3500586,0.40343255,0.18890083,0.5465675,0.20697892,0.05,1.8411270380020142,19.7,0.95,0.00334147910180036,8.626123115281858,0.21794495,0.0015024517977419126,108634
3600599,0.4237103,0.2503763,0.4762897,0.260665,0.05,1.4965204000473022,22.85,0.9,0.0045552584604592996,11.799470327095197,0.29999998,0.0036482391806752683,113500
3700614,0.44801584,0.15754089,0.5519842,0.15754089,0.05,1.5796575546264648,18.0,1.0,0.004121051996480674,5.813776741499453,0.0,0.002042710740119149,118331
3800615,0.44825402,0.24643742,0.46841264,0.24982253,0.05,1.5700782537460327,20.8,0.9166667,0.004473912485991605,10.317945531936093,0.25549516,0.0023915364459542086,123276
3900627,0.44563493,0.23749597,0.4793651,0.24276349,0.05,1.4617605209350586,19.75,0.925,0.003293551996466704,11.536355577044251,0.2384848,0.0019114031705394258,128229
