environment_steps,actor_loss,agent0/mean_episode_returns,agent0/std_episode_returns,agent1/mean_episode_returns,agent1/std_episode_returns,agent2/mean_episode_returns,agent2/std_episode_returns,agent3/mean_episode_returns,agent3/std_episode_returns,entropy,loss,mean_episode_length,mean_episode_returns,mean_episode_time,std_episode_length,std_episode_returns,std_episode_time,updates,value_loss
10500000,0.09657100029289722,0.9,0.7,1.1,0.7,1.2,0.9797959,0.9,0.7,0.800105407834053,34.84488582611084,500.0,4.1,1.940666477601917,0.0,2.0223749,0.00025247413194723117,2100,69.49662971496582
11000000,-0.11335284728556871,1.2,0.7483314,1.6,0.8,1.5,0.8062258,1.5,1.2041595,0.9987326115369797,48.09685039520264,500.0,5.8,2.2985608923001566,0.0,1.8867962,0.0001526792447961042,2200,96.42040634155273
11500000,0.18230853509157896,1.2,0.59999996,1.2,0.59999996,1.0,0.4472136,1.1,0.53851646,1.1310792863368988,19.391716480255127,500.0,4.5,1.8828715158990235,0.0,1.3601471,0.00018441818699375362,2300,38.41881465911865
12000000,-0.9481411874294281,1.4,0.48989794,1.4,1.1999999,1.3,0.9,1.0,0.4472136,0.7051608264446259,23.911757469177246,500.0,5.1,2.004749352800718,0.0,1.9209372,0.000309511075968466,2400,49.719797134399414
12500000,-0.5145304873585701,1.3,0.45825756,1.3,0.45825756,1.1,0.53851646,1.4,0.66332495,0.6127746403217316,23.965941429138184,500.0,5.1,2.2367041528021216,0.0,1.6401219,0.00035591510186470325,2500,48.960944175720215
13000000,0.8427615910768509,1.4,1.0198039,1.2,0.7483314,1.1,0.83066237,1.5,1.024695,0.5906053632497787,30.080010890960693,500.0,5.2,2.054897781398904,0.0,2.6000001,0.00013587547951591036,2600,58.4744987487793
13500000,0.1770717240869999,2.1,1.0440307,1.9,0.83066237,2.0,0.6324555,1.9,1.5132747,0.5137282162904739,26.85693120956421,500.0,7.9,2.3422847413996353,0.0,2.8089144,0.0002422187951299731,2700,53.359718322753906
14000000,0.3192756101489067,2.5,0.8062258,2.1,1.5132746,3.1,1.1357816,2.1,1.3,0.4434998258948326,26.35077953338623,500.0,9.8,2.016621938299795,0.0,2.1817424,0.0002073518082961625,2800,52.063008308410645
14500000,-0.3149074874818325,3.8,1.4696939,3.8,1.3266499,3.7,1.0049876,3.8,1.2489996,0.4893886297941208,25.974568843841553,500.0,15.1,2.137512632101425,0.0,4.3,0.00020476437668500797,2900,52.578951835632324
15000000,0.3296687472611666,5.3,2.0024984,5.5,1.3601471,5.3,1.2688577,5.1,0.8306624,0.5082241371273994,40.65820598602295,500.0,21.2,2.421728190498834,0.0,3.6823907,0.00037899310443447305,3000,80.65707397460938
15500000,-0.8382832705974579,3.8,1.0770329,4.4,2.1540658,4.0,2.0,4.0,1.8973665,0.6506761908531189,23.05941867828369,500.0,16.2,2.003381938596431,0.0,5.8617406,0.0002852034392980773,3100,47.7954044342041
16000000,0.6503835767507553,4.0,1.7320508,3.7,1.4177446,3.6,1.1999999,3.5,1.6278821,0.6347775608301163,19.919556617736816,500.0,14.8,2.0262851705992944,0.0,4.5343137,0.0003145152794822114,3200,38.53834629058838
16500000,0.01412845216691494,3.4,1.9078784,3.8,2.6,3.2,1.8330302,3.7,2.0024986,0.43112581223249435,15.891174077987671,500.0,14.1,2.1337477736000436,0.0,7.6609397,0.00024890392452820516,3300,31.754090785980225
17000000,0.05692570930114016,4.1,1.9209373,4.2,2.1354158,3.1,1.5779734,3.9,2.0223749,0.5567260384559631,14.495153903961182,500.0,15.3,2.2645880445008517,0.0,6.5276337,0.0005117956021216503,3400,28.876456260681152
17500000,-0.5464762523770332,4.3,1.8466185,3.3,1.5524174,2.8,1.1661904,3.9,2.343075,0.404362328350544,11.503827810287476,500.0,14.3,2.1052751031005754,0.0,6.165225,0.00023960222917289073,3500,24.100608348846436
18000000,0.2763663353398442,4.6,1.0198039,5.5,1.8027756,4.5,1.3601471,5.6,2.154066,0.366849385201931,18.679824829101562,500.0,20.2,2.3752387000015007,0.0,4.749737,0.00023099025502636606,3600,36.80691623687744
18500000,-0.4577460333821364,3.9,1.3747727,2.9,1.1357816,3.5,1.2845232,3.1,1.6999999,0.3809922784566879,7.091895580291748,500.0,13.4,2.2909026929002723,0.0,4.2237425,0.0002667623554917046,3700,15.099283218383789
19000000,0.6197526827454567,4.4,1.2806249,4.3,1.3453624,4.5,1.8574176,4.4,1.7435595,0.47765427082777023,13.04664158821106,500.0,17.6,2.1236838025986797,0.0,4.4542117,0.00034919627318933413,3800,24.85377788543701
19500000,-0.06286621186882257,4.3,1.5524175,4.1,2.0223749,4.1,1.6401219,4.0,1.7888544,0.27680225670337677,9.37894344329834,500.0,16.5,2.172619758496876,0.0,5.3712196,0.0001918711023051418,3900,18.88361930847168
20000000,0.08384332293644547,4.3,1.7916472,4.3,1.7349352,4.7,1.7916472,4.3,1.4177446,0.3165947049856186,10.79051685333252,500.0,17.6,1.9697893489996203,0.0,6.1838503,0.00036776612082322995,4000,21.413347244262695
