environment_steps,actor_loss,agent0/mean_episode_returns,agent0/std_episode_returns,agent1/mean_episode_returns,agent1/std_episode_returns,agent2/mean_episode_returns,agent2/std_episode_returns,agent3/mean_episode_returns,agent3/std_episode_returns,entropy,loss,mean_episode_length,mean_episode_returns,mean_episode_time,std_episode_length,std_episode_returns,std_episode_time,updates,value_loss
500000,-0.21063686907291412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.694127559661865,-0.19099724292755127,500.0,0.0,1.955636475502979,0.0,0.0,0.00011603137814364193,100,0.039279237389564514
1000000,-0.4002920687198639,0.0,0.0,0.3,0.45825756,0.0,0.0,0.0,0.0,3.8045945167541504,13.240851402282715,500.0,0.3,2.1803773997016833,0.0,0.45825756,0.00018383356085584855,200,27.28228759765625
1500000,-0.11364345997571945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4908771514892578,-0.09028971940279007,500.0,0.0,8.439935102099843,0.0,0.0,0.001667675545925612,300,0.04670748487114906
2000000,-0.07716081291437149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7626081705093384,-0.05194012075662613,500.0,0.0,2.4995343826012686,0.0,0.0,0.0002569660999973104,400,0.05044138431549072
2500000,0.04268106073141098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2696428298950195,0.05236515402793884,500.0,0.0,2.456247341595008,0.0,0.0,0.00019899398240440398,500,0.019368186593055725
3000000,0.14856430888175964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5525147914886475,0.17629988491535187,500.0,0.0,7.612395122900489,0.0,0.0,0.0007553746002482162,600,0.055471159517765045
3500000,-0.07490163296461105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5359129905700684,-0.04241122677922249,500.0,0.0,2.0768771265022226,0.0,0.0,0.00025817235510382084,700,0.06498081237077713
4000000,0.014266322366893291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.024869680404663,0.047873467206954956,500.0,0.0,2.2259203913010426,0.0,0.0,0.00035702440093563186,800,0.06721428781747818
4500000,0.07705369591712952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8164162635803223,0.11127091199159622,500.0,0.0,2.2150628280011007,0.0,0.0,0.000625023753422698,900,0.06843443214893341
5000000,0.10967694222927094,0.1,0.29999998,0.0,0.0,0.1,0.29999998,0.1,0.29999998,2.2193455696105957,26.556198120117188,500.0,0.3,1.983722052098892,0.0,0.64031243,0.00031997805607699586,1000,52.893043518066406
5500000,0.2913793921470642,0.5,0.67082036,0.2,0.4,0.2,0.4,0.3,0.45825756,2.5148019790649414,64.94084167480469,500.0,1.2,2.393249100400135,0.0,1.3266499,0.00027215961284464895,1100,129.29891967773438
6000000,0.3106997013092041,0.3,0.45825756,0.0,0.0,0.6,0.48989797,0.2,0.4,2.0310373306274414,34.09259796142578,500.0,1.1,2.634848921901721,0.0,0.53851646,0.0005564597265327262,1200,67.56379699707031
6500000,-0.7581618428230286,0.4,0.663325,0.4,0.48989797,0.3,0.45825756,0.7,0.45825756,1.8613862991333008,31.33418083190918,500.0,1.8,2.190327178299776,0.0,0.87177974,0.0002480146495483612,1300,64.18468475341797
7000000,-0.0056490423157811165,0.6,0.66332495,0.4,0.48989797,0.7,0.45825756,0.7,0.6403124,2.0618674755096436,24.369855880737305,500.0,2.4,2.168431212796713,0.0,1.7435595,0.00027391405979042965,1400,48.75101089477539
7500000,-0.23398974537849426,0.8,0.4,0.6,0.66332495,1.0,0.4472136,0.5,0.67082036,2.032909393310547,21.71943473815918,500.0,2.9,1.957676108299347,0.0,1.3,0.00029545432678619165,1500,43.9068489074707
8000000,-0.23574021458625793,0.9,0.83066237,1.1,0.8306624,1.0,0.6324555,1.0,0.7745967,1.929834008216858,24.246950149536133,500.0,4.0,2.3974934652011144,0.0,2.1908903,0.0003009222895319101,1600,48.96538162231445
8500000,-0.5510801672935486,2.0,0.6324555,1.9,0.70000005,1.2,0.4,1.3,0.64031243,1.4481171369552612,29.94057846069336,500.0,6.4,1.9569524538019323,0.0,1.1999999,0.00029280190524198584,1700,60.98331832885742
9000000,-0.4521947205066681,0.9,0.29999998,0.8,0.4,0.9,0.29999998,0.8,0.4,1.0896652936935425,18.83610725402832,500.0,3.4,2.2488257649994923,0.0,0.66332495,0.000280792971084349,1800,38.576602935791016
9500000,0.026874639093875885,0.6,0.66332495,0.6,0.48989797,0.9,0.7,0.8,0.6,1.107651710510254,35.722930908203125,500.0,2.9,2.2286641248952948,0.0,1.7578394,0.00019676641376426568,1900,71.3921127319336
10000000,-0.12357407063245773,1.2,0.4,1.6,0.9165151,1.2,0.7483314,0.8,0.7483315,1.4226422309875488,20.589874267578125,500.0,4.8,2.0593005551971144,0.0,1.2489996,0.0004262120952434203,2000,41.42689514160156
10500000,-0.13121137022972107,1.0,0.4472136,1.4,1.1135528,1.1,0.53851646,1.0,0.4472136,1.242782473564148,21.857515335083008,500.0,4.5,1.9619736324995756,0.0,1.2845232,0.00016838195773262942,2100,43.977455139160156
11000000,-0.11059809476137161,1.5,0.8062258,1.6,0.8,1.3,0.64031243,1.4,0.48989794,1.6015558242797852,12.311811447143555,500.0,5.8,1.9879617479993612,0.0,1.7776388,0.0002876812441006676,2200,24.844820022583008
11500000,-0.23859664797782898,1.5,0.5,1.4,0.66332495,1.5,0.67082036,1.3,0.45825756,1.726853847503662,9.524853706359863,500.0,5.7,2.2353745318003346,0.0,1.6763054,0.00030173975901766727,2300,19.526901245117188
12000000,-0.17934206128120422,1.0,0.4472136,1.2,0.59999996,1.4,0.48989797,1.3,0.64031243,1.5691726207733154,7.76458215713501,500.0,4.9,1.9477981624018867,0.0,1.7578396,0.00023222382350449142,2400,15.887848854064941
12500000,-0.18996389210224152,2.1,1.0440307,1.9,0.83066237,1.8,0.7483314,2.1,0.9433981,1.423557996749878,11.266386985778809,500.0,7.9,1.903381963004358,0.0,1.9723083,0.00029057283782393,2500,22.912702560424805
13000000,-0.2947973608970642,2.1,1.2206556,1.7,0.45825756,1.6,1.019804,2.1,0.9433981,1.2869782447814941,8.92519760131836,500.0,7.5,2.0194242896017385,0.0,2.0615528,0.00029550762193636306,2600,18.43998908996582
13500000,0.055859021842479706,2.0,0.7745967,1.9,1.2206554,2.0,1.0954452,1.8,0.87177974,1.2451879978179932,9.146663665771484,500.0,7.7,2.254909939400386,0.0,2.3259406,0.00021675844944152073,2700,18.181610107421875
14000000,-0.18553590774536133,2.4,1.0198039,2.1,0.8306624,2.3,1.0999999,1.9,0.53851646,1.0733642578125,8.952884674072266,500.0,8.7,1.9765020995007945,0.0,1.6763054,0.0002650030045739367,2800,18.276840209960938
14500000,-0.27009087800979614,2.9,1.1357816,2.2,0.87177974,2.6,1.1999999,3.0,1.264911,1.400697946548462,12.22446346282959,500.0,10.7,1.9572328284019023,0.0,2.8653097,0.0002396023382456631,2900,24.98910903930664
15000000,-0.004554143641144037,3.9,1.2206556,2.8,1.3266499,4.3,1.5524175,4.1,2.1656406,0.9599273204803467,19.740169525146484,500.0,15.1,2.276482830400346,0.0,4.229657,0.00025892931669592174,3000,39.48944854736328
15500000,-0.02680302783846855,4.3,1.7349352,3.4,1.8547237,3.5,1.2845232,4.0,1.7888544,0.8977031111717224,19.118444442749023,500.0,15.2,2.0658302730022116,0.0,3.544009,0.00029682847629048113,3100,38.290496826171875
16000000,-0.40540799498558044,3.6,1.1999999,2.9,1.3747727,3.6,1.0198039,3.5,0.92195445,1.0613552331924438,13.73098087310791,500.0,13.6,5.97026954350149,0.0,2.87054,0.000999589041066958,3200,28.272777557373047
16500000,-0.29938116669654846,3.6,1.2806249,3.2,1.1661904,4.1,2.0712316,4.2,2.1817424,0.8092989921569824,16.58794593811035,500.0,15.1,2.58798696060112,0.0,5.0289164,0.0004022348712905803,3300,33.774654388427734
17000000,-0.46719834208488464,6.3,1.0049876,5.9,1.3747727,5.6,1.3564659,5.2,1.4696939,0.663196861743927,20.32433319091797,500.0,23.0,2.156699106300948,0.0,3.1304953,0.0005494449570876877,3400,41.58306121826172
